Page,Line,Phrase,Keyword,"Keyword Translation","Target Text","Target Modern","Target English","Target Comments","Gloss Text","Gloss English","Gloss Comments","Modern Speech","Modern Speech Comments","Audio Clip Name","Audio Start Time","Audio End Time","Video Clip Name","Video Start Time","Video End Time","Image Name",Speakers,Dialects,Semantics,Syntaxes,Stems,"Cognate Comments","Cognate Form","Cognate Translations","Cognate Sources","Cognate Languages"
56,1,1,Jonglerie,shamanizing,,,,,,,,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,2,1,Jonglerie,shamanzing,"Apir8ssa manet8 penara8a",,,,"un enfant qu on offre dedie au manit8","a baby, child that is offered, consecrated to the manito",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,3,1,Jonglerie,shamanizing,capinai8penara8a,,,,"Sur lequel on invoque le manit8","on whom the manito is invoked",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,4,1,Jonglerie,,"8apan8i penara8a ",,,,"on invoque sur lui Le point du jour","one invokes him at the break of day",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,5,1,Jonglerie,,"memerisessisi8a mite8a",,,,"un grand jongleur il ne craint persone qu un autre Jongleur lui fasse","a great shaman, he fears no one [""no one"" for ""nothing""?] that another shaman does to him",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,6,1,Jonglerie,shamanizing,Jakipi8ina,,,,"on souffle sur une persone pour le faire mourir","one breathes upon a person to make him die",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,7,1,Jonglerie,shamanizing,Seca8akita,,,,"ils soufflent","they breathe",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,8,1,Jonglerie,shamanizing,"8iratta8a8a ",,,,"il est entouré","he is surrounded",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,8,2,Jonglerie,shamanizing,"chag8sisi8ari nirac8nta nikiasc8era8a nicai8ra8a",,,,,(shamanizing),,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,9,1,Jonglerie,shamanizing,"mantakisine8a mic8akisine8a",,,,"soulier de Jongleur","shaman shoe",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,10,1,Jonglerie,shamanizing,ap8takisine8a,,,,"Le poil en dehors","the fur on the outside (of the shoe)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,10,2,Jonglerie,shamanizing,"ap8tenanga pemitching8ekira",,,,,(shamanizing),,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,11,1,Jonglerie,shamanizing,"c8ssene8kisine8sse8a n8rimeng8ekisineta menta mentarecanga",,,,,(shamanizing),,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,12,1,Jonglerie,shamanizing,"mac8ai rapiki8sseta",,,,"La peau d ours sur la teste","the bear skin on the head",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,12,2,Jonglerie,shamanizing,"mec8i mec8i rakit8nga c8etaraca",,,,,(shamanizing),,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,13,1,Jonglerie,shamanizing,"pemirakita ",,,,"qui chante en marchant","(one) who sings while walking",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,13,2,Jonglerie,shamanizing,ma8ema8ei88a,,,,"il fait Le loup","he acts like a wolf",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,14,1,Jonglerie,shamanizing,tchirata8erita,,,,"qui chante bien","(one) who sings well",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,14,2,Jonglerie,shamanizing,mac8mac8i88a,,,,"il fait L'ours","he acts like a bear",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,15,1,Jonglerie,shamanizing,c8ssine8chag8e8a,,,,"rougi a la bouche","reddened around the mouth",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,15,2,Jonglerie,shamanizing,"irinimite8a mangac8irini8a",,,,,(shamanizing),,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,16,1,Jonglerie,shamanizing,memerichi8aki,,,,"Les manit8s","the manitos",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,17,1,Jonglerie,shamanizing,"ireri8aki 8irer8ki p8neri8aki",,,,"ils on achevé ils vont Jongler","they have finished, they are going to shamanize",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,18,1,Jonglerie,shamanizing,c8essang8ng8eta,,,,"visage terrible","terrible face",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,19,1,Jonglerie,shamanizing,"gagarassa caraking8eta 8e8assepicaraking8eta",,,,"d un regard terrible","with a terrible look",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,20,1,Jonglerie,shamanizing,Erarante8araking8eta,,,,"des yeux pleins de feu","eyes full of fire",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,20,2,Jonglerie,shamanizing,kin8ic8reta,,,,"nez long","long nose",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,21,1,Jonglerie,shamanizing,"a8essinsinga Echic8reta",,,,"nez d oiseau","bird nose",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,21,2,Jonglerie,shamanizing,8acatec8reta,,,,"Le nez croche","crooked nose",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,22,1,Jonglerie,shamanizing,kinepic8e8irissita,,,,"cheveux de serpent","snake hair",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,23,1,Jonglerie,shamanizing,"kin8erikit8nga metcharakit8nga",,,,"une grande gueule bien fendue","a large and very split mouth",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,24,1,Jonglerie,shamanizing,kecan8icachita,,,,"des grifes au bout des doits a la place des ongles","claws at the ends of the fingers in the place of nails",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,25,1,Jonglerie,,kecan8irikirinchita,,,,"des doits longs crochus","long, claw-like fingers",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,26,1,Jonglerie,shamanizing,"kecan8icateta ",,,,"grises ongles des pieds crochus","grey claw-like toenails",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,26,2,Jonglerie,shamanizing,mere8icateta,,,,"vilains pieds","ugly feet",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,27,1,Jonglerie,shamanizing,kecan8iricateta,,,,"des doits de pieds Longs et crochus","long and claw-like toes",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,28,1,Jonglerie,shamanizing,m8ns8igane8a,,,,"Jambe de Chevreuil","deer leg(s)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,28,2,Jonglerie,shamanizing,"m8ns8nghigi ganeta",,,,,"(deer legs)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,28,3,Jonglerie,shamanizing,"m8ns8ngaichi ganeta",,,,,"(deer legs)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,29,1,Jonglerie,shamanizing,"m8ns8kigi cateta",,,,"pied de chev. ","deer foot",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,29,2,Jonglerie,shamanizing,"m8ns8nga ichicac8nga",,,,,(shamanizing),,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,30,1,Jonglerie,shamanizing,"irinans8nghigi 8ireta",,,,"cornes de beuf","bison horns",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,30,2,Jonglerie,shamanizing,e8i8irita,,,,"il a des Cornes Cornu","they have horns, horned",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,31,1,Jonglerie,shamanizing,"minsaki c8essang8sita a8i8nghigi",,,,"tout Le Corps horrible","the entire horrible body",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,32,1,"Passion de Jesus C.","Jesus Christ's passion",,,,,,,,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,33,1,"Passion de Jesus C.","Jesus Christ's passion","tapichinghirechinga akiski8nghigi",,,,"la face contre ter","his face against the ground",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,34,1,"Passion de Jesus C.","Jesus Christ's passion","nininterarasca8a nisecami atechig8eganinghigi",,,,,,,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,35,1,"Passion de Jesus C.","Jesus Christ's passion","nirarac?c8nsa nig8tching8eiapai8ra nisecami",,,,"Je lui crache au visage","I spit on his face",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,36,1,"Passion de Jesus C.","Jesus Christ's passion","aremic8essisi8a massatching8episi8a p8tching8eiaperintchi?",,,,"il ne tourne","he turns not...",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,37,1,"Passion de Jesus C.","Jesus Christ's passion","pecan8eh8nta ressepiking8eh8nta hag8ta",,,,"soufflete ","slapped in the face",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,37,2,"Passion de Jesus C.","Jesus Christ's passion",pepakinam8ta,,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,38,1,"Passion de Jesus C.","Jesus Christ's passion","mac8nam8nta ",,,,"battu a coups de point","pummeled ","""point"" for ""poing""",,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,38,2,"Passion de Jesus C.","Jesus Christ's passion",nimac8nan,,,,"Je ferme","I close (my hand to make a fist)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,39,1,"Passion de Jesus C.","Jesus Christ's passion",papic8ng8eh8nta,,,,"battue au visage a coups de poing","beaten on the face with a fist",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,40,1,"Passion de Jesus C.","Jesus Christ's passion",metaki8i8sseta,,,,Livide,"deathly pale",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,41,1,"Passion de Jesus C.","Jesus Christ's passion","pec8amissit8neninta m8nit8neninta",,,,"on lui arrache la barbe","his beard is pulled out",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,42,1,"Passion de Jesus C.","Jesus Christ's passion","nin8hana nimiraki pec8a missit8nenitchiki",,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,43,1,"Passion de Jesus C.","Jesus Christ's passion",pec8iratic8ehinta,,,,"Les cheveux arrachez","his hair pulled out",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,44,1,"Passion de Jesus C.","Jesus Christ's passion",ap8tchiring8aneh8rinta,,,,"Les mains Liees derriere le dos","his hands tied behind his back",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,45,1,"Passion de Jesus C.","Jesus Christ's passion","pacantagana 8assepica pica picakira ai8na ensac8eatt8?ghikipicat8i",,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,46,1,"Passion de Jesus C.","Jesus Christ's passion","aic8a pacaminta ",,,,"on le frape partout","he is beaten all over",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,47,1,"Passion de Jesus C.","Jesus Christ's passion","nen8ki pecaminta",,,,"on lui fait plaie sur plaie","he is given wounds on top of wounds",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,48,1,"Passion de Jesus C.","Jesus Christ's passion","manet8i ec8 pecamintchi",,,,"aplanta? pedis ō ē sanitas",LATIN,,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,49,1,"Passion de Jesus C.","Jesus Christ's passion","tettat8i 8iausih8nta pepaki 8iausih8nta m8nsaki memin?8ia??ih8nta",,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,50,1,"Passion de Jesus C.","Jesus Christ's passion","Echitac8eki ac8rai a8i8nghigi",,,,"La robe collée","the robe stuck like glue",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,51,1,"Passion de Jesus C.","Jesus Christ's passion","eri8emecaminta ac8rai",,,,"on lui arracha avec violence","one pulls out (things) violently",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,52,1,"Passion de Jesus C.","Jesus Christ's passion","rarac8itan8i minsaki a8i8nghigi nipigan8i",,,,coule,"(blood) flows",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,53,1,"Passion de Jesus C.","Jesus Christ's passion","pimitahagane pepimissaheg8ta",,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,54,1,"Passion de Jesus C.","Jesus Christ's passion","8eranta8eiat8ta pimitagane ispagen8nghigi 8echichira",,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,55,1,"Passion de Jesus C.","Jesus Christ's passion","pessinekih8nta pessitchissih8nta",,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,56,1,"Passion de Jesus C.","Jesus Christ's passion","E8aning8etakiriss8o, rai8caki8a assena",,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
56,57,1,"Passion de Jesus C.","Jesus Christ's passion","rerissang8epitchi achipec8ki",,,,,"(Jesus Christ's passion)",,,,.mp3,,,.mp4,,,leboullenger_56.jpg,,,,,,,,,,
60,1,1,abbaisser,"lower (v.)",nipatakinan,nimpatahkina,"I hold it down",,"J abbaisse qq.","I lower something",,peetahkinamaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,nimbatkina,"I hold it down","Jacob Dunn",Miami-Illinois
60,1,2,abbaisser,"lower (v.)",nimattapiacara,nimahtapiaahkalaa,"I throw him down","modern gloss from Dunn",J'ab.,"I lower something",,,"the initial mahtap- is also seen in Dunn's <mätapĭánĭ> ""I descend, go downhill'",.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,nimatapiakála,"I throw him down","Jacob Dunn",Miami-Illinois
60,2,1,abbaisser,"lower (v.)",ninpataca8a,nimpatahkahwaa,"I hold him down",,"Je le baisse","I lower him",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,nimbatakÃ¡wa,"I hold him down","Jacob Dunn",Miami-Illinois
60,3,1,abbaisser,"lower (v.)",nimpatacata8a,nimpatahkatawaa,"I lower it to/for him",,"Je lui abbaisse","I lower for him/to him",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,4,1,abbaisser,"lower (v.)",8erepikitta8i,,,,"faisons le plus bas","Let's do the lowest!",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,5,1,abbandonner,abandon,nit8ta8a,,,"for the corresponding TI, see page 60, line 7, phrase 2","Je l abb.","I abandon him/her",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,5,2,abbandonner,abandon,ninacara,ninakalaa,"I leave him, abandon him",,"Je l abb.","I abandon him/her",,neekalaki,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,5,3,abbandonner,abandon,ninacata,ninakata,"I leave it, abandon it",,ign.,"[Lat. inanimate gender] (i.e., I abandon it)",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,ninakata,"I left it","Voegelin 1938-1940",Shawnee
60,5,4,abbandonner,abandon,ninacarec8,ninakalekwa,"he leaves me, abandons me",,"(il m')","he abandons me",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,5,5,abbandonner,abandon,Kinacachi,"kinakaši ","you leave me, abandon me",,"(tu m')","you abandon me",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,6,1,abbandonner,abandon,kinacarire,kinakalele,"I leave you, abandon you",,"(je t ab.)","I abandon you",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,6,2,abbandonner,abandon,nipakira,nimpakilaa,"I divorce him/her, reject him/her",,"Je L ab.","I abandon him/her",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,nipakila,"I throw him away, divorce him","Voegelin 1938-40",Shawnee
60,6,3,abbandonner,abandon,nimp8ni8ca8a,nimpooniyohkawaa,"I quit him, leave him alone, give up on him",,"J ab. Le malade ne le pouvant guerir","I abandon the sick one, being unable to heal him",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,nĭmbónĭokáwa;po·ni·hkawe·wa,"I quit him, leave him alone;he leaves him alone, stops being occupied with him","Jacob Dunn;Goddard & Thomason 2014",Miami-Illinois;Meskwaki
60,7,1,abbandonner,abandon,nipakichih8e,nimpakišiwee,"I divorce",,"J ab. abs.","I abandon [Lat. intransitive verb]",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,7,2,abbandonner,abandon,nint8tan,,,"for the corresponding TA, see page 60, line 5, phrase 1","J ab. qq.","I abandon something",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,7,3,abbandonner,abandon,"nipakitan [nihia8i]","nimpakita niiyawi","I abandon my body, do not worry about death",,"J ab. mon corps ne me Soucie pas de mort","I abandon my body, do not worry about death",,"peekitamaani niiyawi",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"pakitam- | Throw it away, discard it | v.tran.inan | 
-am | abstract final | tran.inan.final
pakit- | abandon, forsake | initial",,,,,
60,7,4,abbandonner,abandon,"nipakiterintan nihia8i","nimpakihteelinta niiyawi","I abandon thought of myself, forsake myself",,"J ab. mon corps ne me soucie pas de mort","I abandon my body, do not worry about death",,"peekiteelintamaani niiyawi",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"pakiteelintam- |  | v.tran.inan | 
-eelintam- | by mind | tran.inan.final
pakit- | abandon, forsake | initial",,"päkĭtalindamanĭ niauwi;pakite·neme·wa","I forsake myself;I put him out of my thoughts","Jacob Dunn;Goddard & Thomason (2014)",Miami-Illinois;Meskwaki
60,8,1,abbandonner,abandon,pakiragani8a,,,,"il merite d etre rejeté","he deserves to be rejected",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,8,2,abbandonner,abandon,ninpakiragani8i,,,,,"(I) deserve to be rejected",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,9,1,abbandonner,abandon,"nipakiterima tchirerimanipa",,"I drop the one whom I loved from my thoughts","the ending complex on <tchirerimanipa> is unexpected and seems ungrammatical; one would expect /-akipa/ for a 1 > 3 preterit participle ending; an error on LB's part?","Je L abb. de pensée Lui que J aimais","I abandon him from my thoughts, he whom I loved",,"peekiteelimaki ceeleelimakipa",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"ciileelim- | Like him, think well of him, think highly of him | v.tran.an | 
ciil- | intense | initial
-eelim | by thought | tran.an.final",,,,,
60,9,2,abbandonner,abandon,"nip8nerima tchirerimanipa",,"I quit thinking about the one whom I loved","the ending complex on <tchirerimanipa> is unexpected and seems ungrammatical; one would expect /-akipa/ for a 1 > 3 preterit participle ending; an error on LB's part?","Je L abb. de pensée Lui que J aimais","I abandon him from my thoughts, he whom I loved",,"pooneelimaki ceeleelimakipa",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"ciileelim- | Like him, think well of him, think highly of him | v.tran.an | 
ciil- | intense | initial
-eelim | by thought | tran.an.final

pooneelim- | Quit thinking of him | v.tran.an | 
-eelim | by thought | tran.an.final
poon- | quit, cease | initial",,,,,
60,9,3,abbandonner,abandon,"nip8niteher8ta8a tchirerimanipa",,"I cease having feelings for the one I loved","the ending complex on <tchirerimanipa> is unexpected and seems ungrammatical; one would expect /-akipa/ for a 1 > 3 preterit participle ending; an error on LB's part?","Je L abb. de pensée Lui que J aimais","I abandon him in my thoughts, he whom I loved",,"nimpooniteeheelotawaa ceeleelimakipa",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,10,1,abbandonner,abandon,arikissi8i8cane,,,,"Je t'ab. demeure la co[mm]e une chose vile","I abandon you stay there like a vile thing!",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,11,1,abattre,"knock down, fell (trans.)",ninissahan,niniihsaha,"I knock it down (by instrument)",,"j abbas fais tomber","I knock down, make (something) fall",,neehsahamaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,ni·sahamwa,"he pushes it down, knocks it down (by tool)","Thomason (p.c.)",Meskwaki
60,11,2,abattre,"knock down, fell (trans.)",nissahanto,niihsahanto,"knock it down! (by instrument)",,"abats cette perche","Knock down that pole",,niihsahanto,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,ni·sahamwa,"he pushes it down, knocks it down (by tool)","Thomason (p.c.)",Meskwaki
60,11,3,abattre,"knock down, fell (trans.)",nirissaki,niliihsaahkii,"I tear down something, throw something down",,"J abbas qq. de pendu","I knock down something hung",,neehsaahkiaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,ninisákĭ;ni·sa·hke·wa,"""I tear down (something hanging)"";he throws (it) down","Jacob Dunn;Goddard & Thomason (2014)",Miami-Illinois;Meskwaki
60,11,4,abattre,"knock down, fell (trans.)",nirissinan,niniihsina,"I knock it down by hand",,"J abbas qq. de pendu","I knock down something hung",,neehsinamaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,niisnang,"he puts it down","Rhodes (1985)",Ottawa
60,12,1,abattre,"knock down, fell (trans.)",kica8i,kiihkihkaawi,"it breaks, is broken (stick, chain, vine, etc.)",,"cela est abbatu plie","that is knocked down, bent",,keehkihkaaki,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,giiškikaa;kikihkαwé,"it tears, rips;it is broken","Nichols & Nyholm (1995);Hockett (1938)",Ojibwe;Miami-Illinois
60,12,2,abattre,"knock down, fell (trans.)","kica8a c8tchissa","kiihkihkaawa kociihsa ","the stalk of the bean plant is broken",,"La tige du pois est abbatue","the stem of the pea is knocked down",,"kiihkihkaawa kociihsa",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"kociihs- | Bean | n.an | ",,,,,
60,12,3,abattre,"knock down, fell (trans.)","pinete8ra mintchipa",,,,"Les bleds sont abbatus couchez","the corn plants are knocked down, lying down",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,13,1,abattre,"knock down, fell (trans.)","ca8issenki atta8ane","kawihsenki ahtawaani","the tree, post is knocked down, fallen over",,"Le pieu a ete abbatu par le vent","the stake was knocked down by the wind",,"keewihsenki ahtawaani",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"ahtawaan- | Tree, stick, piece of wood | n.inan | ",,kawe·hnen,"it falls flat, tips over","Bloomfield (1975)",Menominee
60,14,1,abattre,"knock down, fell (trans.)",ninkia8aha,ninkawaha,"I chop it (a tree) down (by instrument)","the <ia> in LB's form is an error for plain <a>","j abbas un arbre","I fell a tree",,keewahamaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"kawaham- | Fell a tree, chop a tree down | v.tran.inan | 
-aham | by tool, instrument | tran.inan.final
kaw- | chop down, fell | initial",,,,,
60,14,2,abattre,"knock down, fell (trans.)",nica8issit8,ninkayohsetoo,"I fell it (a tree), put it to a lying position",,"en Le coupant","[I fell a tree] while cutting it",,keeyohsetwaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,14,3,abattre,"knock down, fell (trans.)",nica8ahan,ninkawaha,"I chop it (a tree) down (by instrument)",,"en Le coupant","[I fell a tree] while cutting it",,keewahamaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"kawaham- | Fell a tree, chop a tree down | v.tran.inan | 
-aham | by tool, instrument | tran.inan.final
kaw- | chop down, fell | initial",,,,,
60,15,1,abattre,"knock down, fell (trans.)","nichac8ssi ",,,,"je suis abbatu ","I am knocked down",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,15,2,abattre,"knock down, fell (trans.)","K.8. chac8ssiani",,,,"d ou vient que tu es abbatu","How come you are knocked down?",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,15,3,abattre,"knock down, fell (trans.)",nicai8ssan,nikayosa,"I fell it (a tree) with fire",,"avec le feu","[I fell a tree] with fire",,keeyosamaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,kaeθamwa,"he fells or topples it by burning","Voorhis (1988)",Kickapoo
60,15,4,abattre,"knock down, fell (trans.)",ninepahan,,,,"avec la main","[I fell a tree] by hand",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,16,1,abattre,"knock down, fell (trans.)","nipinena speminghi ec8tinkipa","nimpenina peminki eekotinkipa","I take down what had been hanging up above (?)",,"(v.g. aliquem suspensu)","[Lat. for example, someone hung]",,"peeninamaani peminki eekotinkipa",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"penenam- | Take it down, take it off (as in a hat) | v.tran.inan | 
-enam- | by hand | tran.inan.final
pen- | down, on the ground | initial",,,,,
60,16,2,abattre,"knock down, fell (trans.)","ninissicai8nan speminghi ec8tinkipa","niniihsihkayona peminki eekotinkipa",,,"J abbats","I slaughter",,"neehsihkayonamaani peminki eekotinkipa",,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,17,1,abattre,"knock down, fell (trans.)",ninepinan,,,,"J abbats cela v.g. sacrifice","I slaughter that [Lat. for example] sacrifice",,,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,,,,,,
60,17,2,abattre,"knock down, fell (trans.)",nipinenan,nimpenina,"I put it down, take it down (by hand)",,"J abbats cela v.g. sacrifice","I slaughter that [Lat. for example] sacrifice",,peeninamaani,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"penenam- | Take it down, take it off (as in a hat) | v.tran.inan | 
-enam- | by hand | tran.inan.final
pen- | down, on the ground | initial",,,,,
60,17,3,abattre,"knock down, fell (trans.)",pinenam8o,pinenamwa,"he puts it down, takes it down (by hand)",,3,"3rd person",,peeninanki,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"penenam- | Take it down, take it off (as in a hat) | v.tran.inan | 
-enam- | by hand | tran.inan.final
pen- | down, on the ground | initial",,,,,
60,18,1,abattre,"knock down, fell (trans.)",pinenanto,pinenanto,"put it down, take it down! (by hand)",,"abbas cela","Slaughter that!",,pinenanto,,.mp3,,,.mp4,,,leboullenger_60.jpg,,,,,"penenam- | Take it down, take it off (as in a hat) | v.tran.inan | 
-enam- | by hand | tran.inan.final
pen- | down, on the ground | initial",,,,,
